Mchi,dMchi,ct,alphaD,xsec(pb),mA,mA/m1,m1,m2,delta
2.2000,0.4000,100.0000,0.1,0.0074447595,6.0000,3.0000,2.0000,2.4000,0.2000
2.2000,0.4000,100.0000,aEM,0.0795832055,6.0000,3.0000,2.0000,2.4000,0.2000
2.2000,0.4000,10.0000,0.1,0.074453911,6.0000,3.0000,2.0000,2.4000,0.2000
2.2000,0.4000,10.0000,aEM,0.793268628,6.0000,3.0000,2.0000,2.4000,0.2000
2.2000,0.4000,1.0000,0.1,0.74480349,6.0000,3.0000,2.0000,2.4000,0.2000
2.2000,0.4000,1.0000,aEM,7.69084557,6.0000,3.0000,2.0000,2.4000,0.2000
35.7000,3.4000,100.0000,0.1,1.8844417467,71.4000,2.1000,34.0000,37.4000,0.1000
35.7000,3.4000,100.0000,aEM,0.1541745904,71.4000,2.1000,34.0000,37.4000,0.1000
35.7000,3.4000,10.0000,0.1,1.915789592,71.4000,2.1000,34.0000,37.4000,0.1000
35.7000,3.4000,10.0000,aEM,0.514439126,71.4000,2.1000,34.0000,37.4000,0.1000
35.7000,3.4000,1.0000,0.1,5.94975302,71.4000,2.1000,34.0000,37.4000,0.1000
35.7000,3.4000,1.0000,aEM,1.88478073,71.4000,2.1000,34.0000,37.4000,0.1000
37.4000,6.8000,100.0000,0.1,0.000115245414,71.4000,2.1000,34.0000,40.8000,0.2000
37.4000,6.8000,100.0000,aEM,0.000115245415,71.4000,2.1000,34.0000,40.8000,0.2000
37.4000,6.8000,10.0000,0.1,0.00115244074,71.4000,2.1000,34.0000,40.8000,0.2000
37.4000,6.8000,10.0000,aEM,0.00115247766,71.4000,2.1000,34.0000,40.8000,0.2000
37.4000,6.8000,1.0000,0.1,0.0115247756,71.4000,2.1000,34.0000,40.8000,0.2000
37.4000,6.8000,1.0000,aEM,0.0115263344,71.4000,2.1000,34.0000,40.8000,0.2000
25.2000,2.4000,100.0000,0.1,0.055912526,72.0000,3.0000,24.0000,26.4000,0.1000
25.2000,2.4000,100.0000,aEM,0.422600755,72.0000,3.0000,24.0000,26.4000,0.1000
25.2000,2.4000,10.0000,0.1,0.5592043,72.0000,3.0000,24.0000,26.4000,0.1000
25.2000,2.4000,10.0000,aEM,4.11988484,72.0000,3.0000,24.0000,26.4000,0.1000
25.2000,2.4000,1.0000,0.1,5.5990946,72.0000,3.0000,24.0000,26.4000,0.1000
25.2000,2.4000,1.0000,aEM,33.0547871,72.0000,3.0000,24.0000,26.4000,0.1000
26.4000,4.8000,100.0000,0.1,0.0017343091,72.0000,3.0000,24.0000,28.8000,0.2000
26.4000,4.8000,100.0000,aEM,0.0132311048,72.0000,3.0000,24.0000,28.8000,0.2000
26.4000,4.8000,10.0000,0.1,0.01734295,72.0000,3.0000,24.0000,28.8000,0.2000
26.4000,4.8000,10.0000,aEM,0.132130571,72.0000,3.0000,24.0000,28.8000,0.2000
26.4000,4.8000,1.0000,0.1,0.17343162,72.0000,3.0000,24.0000,28.8000,0.2000
26.4000,4.8000,1.0000,aEM,1.31126986,72.0000,3.0000,24.0000,28.8000,0.2000
36.7500,3.5000,100.0000,0.1,1.839313225,73.5000,2.1000,35.0000,38.5000,0.1000
36.7500,3.5000,100.0000,aEM,0.16173942,73.5000,2.1000,35.0000,38.5000,0.1000
36.7500,3.5000,10.0000,0.1,1.89109788,73.5000,2.1000,35.0000,38.5000,0.1000
36.7500,3.5000,10.0000,aEM,0.54095184,73.5000,2.1000,35.0000,38.5000,0.1000
36.7500,3.5000,1.0000,0.1,6.2657571,73.5000,2.1000,35.0000,38.5000,0.1000
36.7500,3.5000,1.0000,aEM,2.0157626,73.5000,2.1000,35.0000,38.5000,0.1000
38.5000,7.0000,100.0000,0.1,0.000128571967,73.5000,2.1000,35.0000,42.0000,0.2000
38.5000,7.0000,100.0000,aEM,0.000128568095,73.5000,2.1000,35.0000,42.0000,0.2000
38.5000,7.0000,10.0000,0.1,0.00128569315,73.5000,2.1000,35.0000,42.0000,0.2000
38.5000,7.0000,10.0000,aEM,0.00128570335,73.5000,2.1000,35.0000,42.0000,0.2000
38.5000,7.0000,1.0000,0.1,0.0128568095,73.5000,2.1000,35.0000,42.0000,0.2000
38.5000,7.0000,1.0000,aEM,0.0128585014,73.5000,2.1000,35.0000,42.0000,0.2000
37.8000,3.6000,100.0000,0.1,1.790131254,75.6000,2.1000,36.0000,39.6000,0.1000
37.8000,3.6000,100.0000,aEM,0.173311915,75.6000,2.1000,36.0000,39.6000,0.1000
37.8000,3.6000,10.0000,0.1,2.02179005,75.6000,2.1000,36.0000,39.6000,0.1000
37.8000,3.6000,10.0000,aEM,0.58240064,75.6000,2.1000,36.0000,39.6000,0.1000
37.8000,3.6000,1.0000,0.1,6.7515151,75.6000,2.1000,36.0000,39.6000,0.1000
37.8000,3.6000,1.0000,aEM,2.1777496,75.6000,2.1000,36.0000,39.6000,0.1000
39.6000,7.2000,100.0000,0.1,0.00014508159,75.6000,2.1000,36.0000,43.2000,0.2000
39.6000,7.2000,100.0000,aEM,0.000145076878,75.6000,2.1000,36.0000,43.2000,0.2000
26.2500,2.5000,100.0000,0.1,0.069790318,75.0000,3.0000,25.0000,27.5000,0.1000
39.6000,7.2000,10.0000,0.1,0.00145075837,75.6000,2.1000,36.0000,43.2000,0.2000
39.6000,7.2000,10.0000,aEM,0.00145080328,75.6000,2.1000,36.0000,43.2000,0.2000
39.6000,7.2000,1.0000,0.1,0.0145079308,75.6000,2.1000,36.0000,43.2000,0.2000
39.6000,7.2000,1.0000,aEM,0.0145096607,75.6000,2.1000,36.0000,43.2000,0.2000
26.2500,2.5000,100.0000,aEM,0.513876597,75.0000,3.0000,25.0000,27.5000,0.1000
26.2500,2.5000,10.0000,0.1,0.69798588,75.0000,3.0000,25.0000,27.5000,0.1000
26.2500,2.5000,10.0000,aEM,4.97755285,75.0000,3.0000,25.0000,27.5000,0.1000
26.2500,2.5000,1.0000,0.1,6.9900274,75.0000,3.0000,25.0000,27.5000,0.1000
26.2500,2.5000,1.0000,aEM,37.9607062,75.0000,3.0000,25.0000,27.5000,0.1000
27.5000,5.0000,100.0000,0.1,0.0021679355,75.0000,3.0000,25.0000,30.0000,0.2000
27.5000,5.0000,100.0000,aEM,0.016096606,75.0000,3.0000,25.0000,30.0000,0.2000
27.5000,5.0000,10.0000,0.1,0.021678982,75.0000,3.0000,25.0000,30.0000,0.2000
27.5000,5.0000,10.0000,aEM,0.160804304,75.0000,3.0000,25.0000,30.0000,0.2000
27.5000,5.0000,1.0000,0.1,0.21679868,75.0000,3.0000,25.0000,30.0000,0.2000
27.5000,5.0000,1.0000,aEM,1.59110582,75.0000,3.0000,25.0000,30.0000,0.2000
38.8500,3.7000,100.0000,0.1,1.738246946,77.7000,2.1000,37.0000,40.7000,0.1000
38.8500,3.7000,100.0000,aEM,0.189336757,77.7000,2.1000,37.0000,40.7000,0.1000
38.8500,3.7000,10.0000,0.1,2.20434097,77.7000,2.1000,37.0000,40.7000,0.1000
38.8500,3.7000,10.0000,aEM,0.64044227,77.7000,2.1000,37.0000,40.7000,0.1000
38.8500,3.7000,1.0000,0.1,7.3672684,77.7000,2.1000,37.0000,40.7000,0.1000
38.8500,3.7000,1.0000,aEM,2.4341975,77.7000,2.1000,37.0000,40.7000,0.1000
40.7000,7.4000,100.0000,0.1,0.000166140123,77.7000,2.1000,37.0000,44.4000,0.2000
40.7000,7.4000,100.0000,aEM,0.000166142544,77.7000,2.1000,37.0000,44.4000,0.2000
40.7000,7.4000,10.0000,0.1,0.00166144865,77.7000,2.1000,37.0000,44.4000,0.2000
40.7000,7.4000,10.0000,aEM,0.00166144865,77.7000,2.1000,37.0000,44.4000,0.2000
40.7000,7.4000,1.0000,0.1,0.0166142745,77.7000,2.1000,37.0000,44.4000,0.2000
40.7000,7.4000,1.0000,aEM,0.0166160253,77.7000,2.1000,37.0000,44.4000,0.2000
27.3000,2.6000,100.0000,0.1,0.09313208,78.0000,3.0000,26.0000,28.6000,0.1000
27.3000,2.6000,100.0000,aEM,0.67901041,78.0000,3.0000,26.0000,28.6000,0.1000
27.3000,2.6000,10.0000,0.1,0.9314263,78.0000,3.0000,26.0000,28.6000,0.1000
27.3000,2.6000,10.0000,aEM,6.4980998,78.0000,3.0000,26.0000,28.6000,0.1000
27.3000,2.6000,1.0000,0.1,9.329079,78.0000,3.0000,26.0000,28.6000,0.1000
27.3000,2.6000,1.0000,aEM,45.376501,78.0000,3.0000,26.0000,28.6000,0.1000
28.6000,5.2000,100.0000,0.1,0.0028855191,78.0000,3.0000,26.0000,31.2000,0.2000
28.6000,5.2000,100.0000,aEM,0.0212995953,78.0000,3.0000,26.0000,31.2000,0.2000
28.6000,5.2000,10.0000,0.1,0.028854658,78.0000,3.0000,26.0000,31.2000,0.2000
28.6000,5.2000,10.0000,aEM,0.212687947,78.0000,3.0000,26.0000,31.2000,0.2000
28.6000,5.2000,1.0000,0.1,0.28855944,78.0000,3.0000,26.0000,31.2000,0.2000
28.6000,5.2000,1.0000,aEM,2.09640332,78.0000,3.0000,26.0000,31.2000,0.2000
39.9000,3.8000,100.0000,0.1,1.686168855,79.8000,2.1000,38.0000,41.8000,0.1000
39.9000,3.8000,100.0000,aEM,0.211295217,79.8000,2.1000,38.0000,41.8000,0.1000
39.9000,3.8000,10.0000,0.1,2.45974587,79.8000,2.1000,38.0000,41.8000,0.1000
39.9000,3.8000,10.0000,aEM,0.71825637,79.8000,2.1000,38.0000,41.8000,0.1000
39.9000,3.8000,1.0000,0.1,8.2900264,79.8000,2.1000,38.0000,41.8000,0.1000
39.9000,3.8000,1.0000,aEM,2.7833528,79.8000,2.1000,38.0000,41.8000,0.1000
41.8000,7.6000,100.0000,0.1,0.000193095605,79.8000,2.1000,38.0000,45.6000,0.2000
41.8000,7.6000,100.0000,aEM,0.000193095815,79.8000,2.1000,38.0000,45.6000,0.2000
41.8000,7.6000,10.0000,0.1,0.00193095715,79.8000,2.1000,38.0000,45.6000,0.2000
41.8000,7.6000,10.0000,aEM,0.00193099157,79.8000,2.1000,38.0000,45.6000,0.2000
41.8000,7.6000,1.0000,0.1,0.0193099257,79.8000,2.1000,38.0000,45.6000,0.2000
41.8000,7.6000,1.0000,aEM,0.0193115425,79.8000,2.1000,38.0000,45.6000,0.2000
4.2000,0.4000,100.0000,0.1,2.998762892,8.4000,2.1000,4.0000,4.4000,0.1000
4.2000,0.4000,100.0000,aEM,0.415598986,8.4000,2.1000,4.0000,4.4000,0.1000
4.2000,0.4000,10.0000,0.1,4.85605912,8.4000,2.1000,4.0000,4.4000,0.1000
4.2000,0.4000,10.0000,aEM,1.36015387,8.4000,2.1000,4.0000,4.4000,0.1000
4.2000,0.4000,1.0000,0.1,15.8393945,8.4000,2.1000,4.0000,4.4000,0.1000
4.2000,0.4000,1.0000,aEM,4.9064394,8.4000,2.1000,4.0000,4.4000,0.1000
4.4000,0.8000,100.0000,0.1,0.00026227442,8.4000,2.1000,4.0000,4.8000,0.2000
4.4000,0.8000,100.0000,aEM,0.00026227775,8.4000,2.1000,4.0000,4.8000,0.2000
4.4000,0.8000,10.0000,0.1,0.0026227555,8.4000,2.1000,4.0000,4.8000,0.2000
4.4000,0.8000,10.0000,aEM,0.0026231305,8.4000,2.1000,4.0000,4.8000,0.2000
4.4000,0.8000,1.0000,0.1,0.026230269,8.4000,2.1000,4.0000,4.8000,0.2000
4.4000,0.8000,1.0000,aEM,0.026267193,8.4000,2.1000,4.0000,4.8000,0.2000
40.9500,3.9000,100.0000,0.1,1.626261871,81.9000,2.1000,39.0000,42.9000,0.1000
40.9500,3.9000,100.0000,aEM,0.245769363,81.9000,2.1000,39.0000,42.9000,0.1000
40.9500,3.9000,10.0000,0.1,2.87024323,81.9000,2.1000,39.0000,42.9000,0.1000
40.9500,3.9000,10.0000,aEM,0.84614181,81.9000,2.1000,39.0000,42.9000,0.1000
40.9500,3.9000,1.0000,0.1,9.7373089,81.9000,2.1000,39.0000,42.9000,0.1000
40.9500,3.9000,1.0000,aEM,3.323541,81.9000,2.1000,39.0000,42.9000,0.1000
42.9000,7.8000,100.0000,0.1,0.000226415372,81.9000,2.1000,39.0000,46.8000,0.2000
42.9000,7.8000,100.0000,aEM,0.00022640382,81.9000,2.1000,39.0000,46.8000,0.2000
42.9000,7.8000,10.0000,0.1,0.0022640161,81.9000,2.1000,39.0000,46.8000,0.2000
42.9000,7.8000,10.0000,aEM,0.00226414042,81.9000,2.1000,39.0000,46.8000,0.2000
42.9000,7.8000,1.0000,0.1,0.0226414242,81.9000,2.1000,39.0000,46.8000,0.2000
42.9000,7.8000,1.0000,aEM,0.0226421887,81.9000,2.1000,39.0000,46.8000,0.2000
28.3500,2.7000,100.0000,0.1,0.13807235,81.0000,3.0000,27.0000,29.7000,0.1000
28.3500,2.7000,100.0000,aEM,1.00654205,81.0000,3.0000,27.0000,29.7000,0.1000
28.3500,2.7000,10.0000,0.1,1.3808973,81.0000,3.0000,27.0000,29.7000,0.1000
28.3500,2.7000,10.0000,aEM,9.4022366,81.0000,3.0000,27.0000,29.7000,0.1000
28.3500,2.7000,1.0000,0.1,13.82262,81.0000,3.0000,27.0000,29.7000,0.1000
28.3500,2.7000,1.0000,aEM,56.382061,81.0000,3.0000,27.0000,29.7000,0.1000
29.7000,5.4000,100.0000,0.1,0.0042702196,81.0000,3.0000,27.0000,32.4000,0.2000
29.7000,5.4000,100.0000,aEM,0.0316623318,81.0000,3.0000,27.0000,32.4000,0.2000
29.7000,5.4000,10.0000,0.1,0.042701732,81.0000,3.0000,27.0000,32.4000,0.2000
29.7000,5.4000,10.0000,aEM,0.315886152,81.0000,3.0000,27.0000,32.4000,0.2000
29.7000,5.4000,1.0000,0.1,0.42710508,81.0000,3.0000,27.0000,32.4000,0.2000
29.7000,5.4000,1.0000,aEM,3.08691641,81.0000,3.0000,27.0000,32.4000,0.2000
42.0000,4.0000,100.0000,0.1,1.568612392,84.0000,2.1000,40.0000,44.0000,0.1000
42.0000,4.0000,100.0000,aEM,0.302828202,84.0000,2.1000,40.0000,44.0000,0.1000
42.0000,4.0000,10.0000,0.1,3.52428332,84.0000,2.1000,40.0000,44.0000,0.1000
42.0000,4.0000,10.0000,aEM,1.05441294,84.0000,2.1000,40.0000,44.0000,0.1000
42.0000,4.0000,1.0000,0.1,12.1131153,84.0000,2.1000,40.0000,44.0000,0.1000
42.0000,4.0000,1.0000,aEM,4.2265644,84.0000,2.1000,40.0000,44.0000,0.1000
44.0000,8.0000,100.0000,0.1,0.000253734646,84.0000,2.1000,40.0000,48.0000,0.2000
44.0000,8.0000,100.0000,aEM,0.000253731783,84.0000,2.1000,40.0000,48.0000,0.2000
44.0000,8.0000,10.0000,0.1,0.00253720442,84.0000,2.1000,40.0000,48.0000,0.2000
44.0000,8.0000,10.0000,aEM,0.00253720542,84.0000,2.1000,40.0000,48.0000,0.2000
44.0000,8.0000,1.0000,0.1,0.0253720542,84.0000,2.1000,40.0000,48.0000,0.2000
44.0000,8.0000,1.0000,aEM,0.0253735584,84.0000,2.1000,40.0000,48.0000,0.2000
29.4000,2.8000,100.0000,0.1,0.23902862,84.0000,3.0000,28.0000,30.8000,0.1000
29.4000,2.8000,100.0000,aEM,1.81468152,84.0000,3.0000,28.0000,30.8000,0.1000
29.4000,2.8000,10.0000,0.1,2.3906014,84.0000,3.0000,28.0000,30.8000,0.1000
29.4000,2.8000,10.0000,aEM,15.99406,84.0000,3.0000,28.0000,30.8000,0.1000
29.4000,2.8000,1.0000,0.1,23.949134,84.0000,3.0000,28.0000,30.8000,0.1000
29.4000,2.8000,1.0000,aEM,70.8292,84.0000,3.0000,28.0000,30.8000,0.1000
30.8000,5.6000,100.0000,0.1,0.007430664,84.0000,3.0000,28.0000,33.6000,0.2000
30.8000,5.6000,100.0000,aEM,0.057427668,84.0000,3.0000,28.0000,33.6000,0.2000
30.8000,5.6000,10.0000,0.1,0.07430664,84.0000,3.0000,28.0000,33.6000,0.2000
30.8000,5.6000,10.0000,aEM,0.57185789,84.0000,3.0000,28.0000,33.6000,0.2000
30.8000,5.6000,1.0000,0.1,0.74304,84.0000,3.0000,28.0000,33.6000,0.2000
30.8000,5.6000,1.0000,aEM,5.4722765,84.0000,3.0000,28.0000,33.6000,0.2000
43.0500,4.1000,100.0000,0.1,1.523909312,86.1000,2.1000,41.0000,45.1000,0.1000
43.0500,4.1000,100.0000,aEM,0.412214948,86.1000,2.1000,41.0000,45.1000,0.1000
43.0500,4.1000,10.0000,0.1,4.78868979,86.1000,2.1000,41.0000,45.1000,0.1000
43.0500,4.1000,10.0000,aEM,1.44651262,86.1000,2.1000,41.0000,45.1000,0.1000
43.0500,4.1000,1.0000,0.1,16.6028926,86.1000,2.1000,41.0000,45.1000,0.1000
43.0500,4.1000,1.0000,aEM,5.8876912,86.1000,2.1000,41.0000,45.1000,0.1000
45.1000,8.2000,100.0000,0.1,0.000213671606,86.1000,2.1000,41.0000,49.2000,0.2000
45.1000,8.2000,100.0000,aEM,0.000213662322,86.1000,2.1000,41.0000,49.2000,0.2000
45.1000,8.2000,10.0000,0.1,0.00213661212,86.1000,2.1000,41.0000,49.2000,0.2000
45.1000,8.2000,10.0000,aEM,0.00213661113,86.1000,2.1000,41.0000,49.2000,0.2000
45.1000,8.2000,1.0000,0.1,0.0213663423,86.1000,2.1000,41.0000,49.2000,0.2000
45.1000,8.2000,1.0000,aEM,0.0213637263,86.1000,2.1000,41.0000,49.2000,0.2000
30.4500,2.9000,100.0000,0.1,0.53337732,87.0000,3.0000,29.0000,31.9000,0.1000
30.4500,2.9000,100.0000,aEM,4.68574262,87.0000,3.0000,29.0000,31.9000,0.1000
30.4500,2.9000,10.0000,0.1,5.3287413,87.0000,3.0000,29.0000,31.9000,0.1000
30.4500,2.9000,10.0000,aEM,33.7258705,87.0000,3.0000,29.0000,31.9000,0.1000
30.4500,2.9000,1.0000,0.1,53.379084,87.0000,3.0000,29.0000,31.9000,0.1000
30.4500,2.9000,1.0000,aEM,62.797896,87.0000,3.0000,29.0000,31.9000,0.1000
31.9000,5.8000,100.0000,0.1,0.01654601,87.0000,3.0000,29.0000,34.8000,0.2000
31.9000,5.8000,100.0000,aEM,0.152726442,87.0000,3.0000,29.0000,34.8000,0.2000
31.9000,5.8000,10.0000,0.1,0.16546141,87.0000,3.0000,29.0000,34.8000,0.2000
31.9000,5.8000,10.0000,aEM,1.50875482,87.0000,3.0000,29.0000,34.8000,0.2000
31.9000,5.8000,1.0000,0.1,1.6546947,87.0000,3.0000,29.0000,34.8000,0.2000
31.9000,5.8000,1.0000,aEM,13.339464,87.0000,3.0000,29.0000,34.8000,0.2000
44.1000,4.2000,100.0000,0.1,2.383702467,88.2000,2.1000,42.0000,46.2000,0.1000
44.1000,4.2000,100.0000,aEM,0.677265695,88.2000,2.1000,42.0000,46.2000,0.1000
44.1000,4.2000,10.0000,0.1,7.84560207,88.2000,2.1000,42.0000,46.2000,0.1000
44.1000,4.2000,10.0000,aEM,2.39150184,88.2000,2.1000,42.0000,46.2000,0.1000
44.1000,4.2000,1.0000,0.1,27.3685677,88.2000,2.1000,42.0000,46.2000,0.1000
44.1000,4.2000,1.0000,aEM,9.0976965,88.2000,2.1000,42.0000,46.2000,0.1000
46.2000,8.4000,100.0000,0.1,6.7679968e-05,88.2000,2.1000,42.0000,50.4000,0.2000
46.2000,8.4000,100.0000,aEM,6.76821864e-05,88.2000,2.1000,42.0000,50.4000,0.2000
46.2000,8.4000,10.0000,0.1,0.000676818532,88.2000,2.1000,42.0000,50.4000,0.2000
46.2000,8.4000,10.0000,aEM,0.000676737937,88.2000,2.1000,42.0000,50.4000,0.2000
46.2000,8.4000,1.0000,0.1,0.00676766579,88.2000,2.1000,42.0000,50.4000,0.2000
46.2000,8.4000,1.0000,aEM,0.0067683958,88.2000,2.1000,42.0000,50.4000,0.2000
45.1500,4.3000,100.0000,0.1,7.61317098,90.3000,2.1000,43.0000,47.3000,0.1000
45.1500,4.3000,100.0000,aEM,2.02192766,90.3000,2.1000,43.0000,47.3000,0.1000
45.1500,4.3000,10.0000,0.1,23.8259311,90.3000,2.1000,43.0000,47.3000,0.1000
45.1500,4.3000,10.0000,aEM,4.2656744,90.3000,2.1000,43.0000,47.3000,0.1000
45.1500,4.3000,1.0000,0.1,57.992104,90.3000,2.1000,43.0000,47.3000,0.1000
45.1500,4.3000,1.0000,aEM,2.2621012,90.3000,2.1000,43.0000,47.3000,0.1000
47.3000,8.6000,100.0000,0.1,5.68231678e-05,90.3000,2.1000,43.0000,51.6000,0.2000
47.3000,8.6000,100.0000,aEM,5.67938182e-05,90.3000,2.1000,43.0000,51.6000,0.2000
47.3000,8.6000,10.0000,0.1,0.000568008609,90.3000,2.1000,43.0000,51.6000,0.2000
47.3000,8.6000,10.0000,aEM,0.000565312545,90.3000,2.1000,43.0000,51.6000,0.2000
47.3000,8.6000,1.0000,0.1,0.00566091939,90.3000,2.1000,43.0000,51.6000,0.2000
47.3000,8.6000,1.0000,aEM,0.00533988842,90.3000,2.1000,43.0000,51.6000,0.2000
31.5000,3.0000,100.0000,0.1,1.5012349,90.0000,3.0000,30.0000,33.0000,0.1000
31.5000,3.0000,100.0000,aEM,28.9615332,90.0000,3.0000,30.0000,33.0000,0.1000
31.5000,3.0000,10.0000,0.1,15.081388,90.0000,3.0000,30.0000,33.0000,0.1000
31.5000,3.0000,10.0000,aEM,21.568034,90.0000,3.0000,30.0000,33.0000,0.1000
31.5000,3.0000,1.0000,0.1,107.92174,90.0000,3.0000,30.0000,33.0000,0.1000
31.5000,3.0000,1.0000,aEM,23.040233,90.0000,3.0000,30.0000,33.0000,0.1000
33.0000,6.0000,100.0000,0.1,0.047254294,90.0000,3.0000,30.0000,36.0000,0.2000
33.0000,6.0000,100.0000,aEM,1.51548708,90.0000,3.0000,30.0000,36.0000,0.2000
33.0000,6.0000,10.0000,0.1,0.47259871,90.0000,3.0000,30.0000,36.0000,0.2000
33.0000,6.0000,10.0000,aEM,12.7527387,90.0000,3.0000,30.0000,36.0000,0.2000
33.0000,6.0000,1.0000,0.1,4.7327545,90.0000,3.0000,30.0000,36.0000,0.2000
33.0000,6.0000,1.0000,aEM,37.964571,90.0000,3.0000,30.0000,36.0000,0.2000
46.2000,4.4000,100.0000,0.1,5.12986036477,92.4000,2.1000,44.0000,48.4000,0.1000
46.2000,4.4000,100.0000,aEM,1.23488934603,92.4000,2.1000,44.0000,48.4000,0.1000
46.2000,4.4000,10.0000,0.1,14.819352356,92.4000,2.1000,44.0000,48.4000,0.1000
46.2000,4.4000,10.0000,aEM,2.4605379357,92.4000,2.1000,44.0000,48.4000,0.1000
46.2000,4.4000,1.0000,0.1,32.40519482,92.4000,2.1000,44.0000,48.4000,0.1000
46.2000,4.4000,1.0000,aEM,1.2290542,92.4000,2.1000,44.0000,48.4000,0.1000
48.4000,8.8000,100.0000,0.1,2.17139391e-05,92.4000,2.1000,44.0000,52.8000,0.2000
48.4000,8.8000,100.0000,aEM,2.17062013e-05,92.4000,2.1000,44.0000,52.8000,0.2000
48.4000,8.8000,10.0000,0.1,0.000217047065,92.4000,2.1000,44.0000,52.8000,0.2000
48.4000,8.8000,10.0000,aEM,0.000216417066,92.4000,2.1000,44.0000,52.8000,0.2000
48.4000,8.8000,1.0000,0.1,0.00216533759,92.4000,2.1000,44.0000,52.8000,0.2000
48.4000,8.8000,1.0000,aEM,0.00212447956,92.4000,2.1000,44.0000,52.8000,0.2000
32.5500,3.1000,100.0000,0.1,1.1115902,93.0000,3.0000,31.0000,34.1000,0.1000
32.5500,3.1000,100.0000,aEM,16.9984364,93.0000,3.0000,31.0000,34.1000,0.1000
32.5500,3.1000,10.0000,0.1,11.126037,93.0000,3.0000,31.0000,34.1000,0.1000
32.5500,3.1000,10.0000,aEM,40.342402,93.0000,3.0000,31.0000,34.1000,0.1000
32.5500,3.1000,1.0000,0.1,113.11728,93.0000,3.0000,31.0000,34.1000,0.1000
32.5500,3.1000,1.0000,aEM,32.645899,93.0000,3.0000,31.0000,34.1000,0.1000
34.1000,6.2000,100.0000,0.1,0.034672134,93.0000,3.0000,31.0000,37.2000,0.2000
34.1000,6.2000,100.0000,aEM,0.66817579,93.0000,3.0000,31.0000,37.2000,0.2000
34.1000,6.2000,10.0000,0.1,0.34672786,93.0000,3.0000,31.0000,37.2000,0.2000
34.1000,6.2000,10.0000,aEM,6.20861528,93.0000,3.0000,31.0000,37.2000,0.2000
34.1000,6.2000,1.0000,0.1,3.4676941,93.0000,3.0000,31.0000,37.2000,0.2000
34.1000,6.2000,1.0000,aEM,34.8935183,93.0000,3.0000,31.0000,37.2000,0.2000
47.2500,4.5000,100.0000,0.1,1.86987711943,94.5000,2.1000,45.0000,49.5000,0.1000
47.2500,4.5000,100.0000,aEM,0.49148082327,94.5000,2.1000,45.0000,49.5000,0.1000
47.2500,4.5000,10.0000,0.1,5.7895274853,94.5000,2.1000,45.0000,49.5000,0.1000
47.2500,4.5000,10.0000,aEM,1.4083926369,94.5000,2.1000,45.0000,49.5000,0.1000
47.2500,4.5000,1.0000,0.1,16.852465421,94.5000,2.1000,45.0000,49.5000,0.1000
47.2500,4.5000,1.0000,aEM,3.019959221,94.5000,2.1000,45.0000,49.5000,0.1000
49.5000,9.0000,100.0000,0.1,8.8406734e-06,94.5000,2.1000,45.0000,54.0000,0.2000
49.5000,9.0000,100.0000,aEM,8.8410653e-06,94.5000,2.1000,45.0000,54.0000,0.2000
49.5000,9.0000,10.0000,0.1,8.840953e-05,94.5000,2.1000,45.0000,54.0000,0.2000
49.5000,9.0000,10.0000,aEM,8.8396299e-05,94.5000,2.1000,45.0000,54.0000,0.2000
49.5000,9.0000,1.0000,0.1,0.00088398721,94.5000,2.1000,45.0000,54.0000,0.2000
49.5000,9.0000,1.0000,aEM,0.00088514119,94.5000,2.1000,45.0000,54.0000,0.2000
48.3000,4.6000,100.0000,0.1,1.21833997019,96.6000,2.1000,46.0000,50.6000,0.1000
48.3000,4.6000,100.0000,aEM,0.2974640239,96.6000,2.1000,46.0000,50.6000,0.1000
48.3000,4.6000,10.0000,0.1,3.4908176947,96.6000,2.1000,46.0000,50.6000,0.1000
48.3000,4.6000,10.0000,aEM,0.8975273543,96.6000,2.1000,46.0000,50.6000,0.1000
48.3000,4.6000,1.0000,0.1,10.61101171,96.6000,2.1000,46.0000,50.6000,0.1000
48.3000,4.6000,1.0000,aEM,2.404466476,96.6000,2.1000,46.0000,50.6000,0.1000
50.6000,9.2000,100.0000,0.1,6.0708763e-06,96.6000,2.1000,46.0000,55.2000,0.2000
50.6000,9.2000,100.0000,aEM,6.0707369e-06,96.6000,2.1000,46.0000,55.2000,0.2000
50.6000,9.2000,10.0000,0.1,6.0706897e-05,96.6000,2.1000,46.0000,55.2000,0.2000
50.6000,9.2000,10.0000,aEM,6.070681e-05,96.6000,2.1000,46.0000,55.2000,0.2000
50.6000,9.2000,1.0000,0.1,0.0006070681,96.6000,2.1000,46.0000,55.2000,0.2000
50.6000,9.2000,1.0000,aEM,0.00060717147,96.6000,2.1000,46.0000,55.2000,0.2000
33.6000,3.2000,100.0000,0.1,0.34387727,96.0000,3.0000,32.0000,35.2000,0.1000
33.6000,3.2000,100.0000,aEM,3.07580297,96.0000,3.0000,32.0000,35.2000,0.1000
33.6000,3.2000,10.0000,0.1,3.4394946,96.0000,3.0000,32.0000,35.2000,0.1000
33.6000,3.2000,10.0000,aEM,23.4939547,96.0000,3.0000,32.0000,35.2000,0.1000
33.6000,3.2000,1.0000,0.1,34.477844,96.0000,3.0000,32.0000,35.2000,0.1000
33.6000,3.2000,1.0000,aEM,49.973214,96.0000,3.0000,32.0000,35.2000,0.1000
35.2000,6.4000,100.0000,0.1,0.010581097,96.0000,3.0000,32.0000,38.4000,0.2000
